P25067,Q8TBE3
Q8ND83-2,Q9HBE1-4
B8A4K4,Q9BYE3
Q13277-1,Q8TED1
P21964-1,P30825
P21926,Q2M2E3
P43378,Q15125
H0YKB7,Q9C0B1-2
Q04864-2,Q15014
O43309,Q8NF99-2
P41271,Q9BZM2-2
O95471-1,P54852
P28335,P54849-1
Q16877-1,Q9UJX2-1
P12814-1,Q92624
Q8TAU3-1,Q8WV44-1
Q14119,Q15428
Q3KNW5,Q96EC8-1
O95470,Q12846-1
Q99942,Q9Y548-1
P43351-1,P50221-1
Q16204,Q9UBR4-2
P36382,Q5T1Q4-1
O14818-1,Q5VVQ6-1
Q8N6R1,Q9NY72
O15211-1,Q6UY14-1
P52272-1,Q13077-1
P59910-1,Q99750
Q96M29,Q9H0C1
Q8N1B4-1,Q92805
Q14145,Q4KMZ1-1
O14798,O14863
P23497-2,P45973
Q15436-1,Q9Y2W2
A8MUN0,P50222
A5D8V7-1,Q7Z3Y8
P43628-1,Q9NWW5-1
Q8WWB5-1,Q96HT8
P20339-1,Q9UKG1
Q96S94-5,Q99750
B8A4K4,Q5T6C5
P55771,Q9UPG8
Q15428,Q92734-1
O60831,Q96MV1
P84101-3,Q8IUC2
P55056,Q92843-1
P55259-4,Q8N5M9
Q8N5R6-4,Q9UI47-1
P54253-1,Q96NZ1-1
Q96BP2,Q9H190-1
P78337,Q5W0N0-2
P67870,P68400-1
P21964-1,Q9H2F3-1
O95807,Q13520
O14910,Q16610-1
Q53RY4-1,Q8TBE3
P15622-3,Q7Z698-1
P50991-1,P78371-1
P11215-1,Q13520
O60883,O95859-1
A0A0B4J1T3,O15315-3
P13196-1,P13196-1
O43251-10,P0C7T5
Q2TAL6,Q49AN0-1
Q99757,Q9BRT2
Q6UX06,Q8N3G9-1
Q5JXX7,Q96F15-1
Q92608-1,Q92824-2
O95751,Q15311
P60329,Q9NWN3
P78358-1,Q9UDX3-2
A0A087WXN0,P0DP24
Q16204,Q9Y2P0
Q9BYU1,Q9NWQ9
A0A087WXA6,P56524-2
Q6UX34,Q9Y282-1
Q6P1W5-2,Q8IUC3
P15622-3,P60410
Q8TEB9-1,Q96DZ9-2
P26045-1,Q8WV44-1
Q8TBB1-1,Q96KQ4
P22001,Q9UPQ8
A7MD48,Q02040-1
A6NC98-1,Q8TBB1-1
Q3SY00-1,Q96ER3
P00387-1,Q14508-1
Q3KP44-2,Q5TD97
O76011,P14678-2
Q13520,Q8N5I4
Q14161-11,Q15052-2
P25786-1,P49795
O43639,Q8NFA0-2
Q8N3C7-1,Q9NPC8
Q63ZY3-1,Q9H2G9-1
O60664-1,P08247-1
Q7Z3S9-1,Q9UKJ5
Q96HE8-2,Q9P0B6
O43463-1,Q8TAU3-1
Q15475,Q99502-1
Q8TBZ8,Q99750
Q15560-1,Q96NM4-3
A8MTA8-2,Q8N5M1
P00492,Q9NRG1-1
Q8N8B7-1,Q99750
Q02747,Q8N661
Q8NBQ5,Q99519
Q6ZSB9-1,Q9NRD5-1
P19012-1,Q8N1N4-1
O14512-1,P07947
P48059-1,Q8TBZ8
Q5JX71,Q9UPQ8
A8MXD5,Q9NQX0-3
Q3LI64,Q8N6W0-1
P35227,Q12933-1
O95872,Q86WV8
Q13190-2,Q8N5M9
P26951-1,Q8TBM7-1
Q96KN8-3,Q9NSC5-1
Q8N1B4-1,Q96SQ5-1
Q12837-1,Q2TAL6
P32242,Q9BYQ4
P50222,Q9H4M3-2
Q8TDT2,Q8TDV0
A0A0C3SFZ9,Q9NZF1
O15481,Q99856
O75208-1,Q14508-1
A6NEM1-1,A8K8V0-1
P16144-2,Q8IUG1
Q5JX71,Q9HD20-2
Q92624,Q9HD20-2
Q8TBM7-1,Q9NW97
O95872,Q03431
A6NEM1-1,Q14D33
A0A088AWP1,Q8TD31-1
Q6PF05-1,Q8N4L8-1
P11473-1,P48443
A5D8V6,Q3LI72
P78358-1,Q6PIY2
P50539-1,Q8IUG1
A0A0A0MQZ8,P86496
H0YH91,Q9BRT3
Q494R4-1,Q96NT3-2
Q52LG2,Q6PEX3
Q8N987-1,Q96A23-1
Q13077-1,Q8TAE8
Q8N668-1,Q96BW1-1
Q15973-3,Q99750
P49639,Q08117-2
O15347,P50221-1
P50222,Q96MP8-2
Q7Z3Y8,Q86VI1
Q8IUB9,Q8TCT0-1
P15622-3,Q9H069-1
A6NEM1-1,Q8NHZ7
O75360,Q15038-1
P42677,P61289-1
O75771-1,Q9BVG8-5
A0A087WSX5,A6NEM1-1
P25490,Q9BYP8
Q5T7P2,Q6L8G8
O15529,Q8IVJ1
Q8N371-1,Q8TB37-1
P56747,Q7Z7N9
P05362,Q14145
P40426-5,P53365-1
O00501,Q13326
P60410,Q96I27-2
P14373-1,Q4G176
Q14525,Q9NSK0-1
A0PJY2-1,B8A4K4
O43557-1,Q15436-1
P51668,Q8ND25-1
Q3KP22-3,Q9BSW7
O75955-1,Q9Y5B8-1
P11836-1,Q9H2K0
Q14195-2,Q7L8S5
A6NEM1-1,Q9BUZ4-1
O95935,Q8IUC2
A4D1S5-1,Q86W61
Q96DZ9-2,Q9Y371-1
O60828-1,Q15691
B8A4K4,O14817
O00463-1,Q8N720-1
O15212,O95983-2
O00534-3,Q9NRG1-1
O76081-6,Q5TA81
O43716,Q05519-2
O00560-1,Q8N9N8
Q15645-1,Q9Y2V0-2
O95295,P35900
Q5T7P3,Q5TA77
Q5JR59-3,Q99959-2
O14964-1,Q6AI39
J3QT27,P84103-1
Q96IK5,Q9ULV0-3
P28799-1,Q9NQL9
O43169,Q99675
Q99757,Q9HD42-1
Q99750,Q9UQ90-2
Q96D03,Q9NP86
Q9P2A4-1,Q9Y605
P0CG20,Q5TA45-1
P08779,P41219-1
Q9NQY0-1,Q9NYB9-2
O43699-3,P26367-1
P49760-1,Q9BZE9-1
Q8IVF2-2,Q9BQA9-1
Q8N5M9,Q9P0L0-1
O60664-1,Q96DZ9-2
P02814,Q9UHD9
P22105-2,Q8N9N5-2
O95994,Q9UMX0-1
Q8TD31-1,Q96HA8-1
Q6UXG8-3,Q8N5M9
P32929-1,Q96NT3-2
O00560-1,Q8N9Q2
Q96MF2-2,Q96MF2-2
O43765,Q8N112
Q96G42,Q9BQY4
Q16633,Q99697-2
Q4KMG9-1,Q92685-1
Q92567-2,Q9BQY4
P78563-2,Q8N8B7-1
Q07817-1,Q16611-1
O43559,Q86WV8
Q8TCD6,Q9BXJ5
O43609,Q9BYE3
Q13421-3,Q92624
Q01546,Q9UHP6
A0A087WV67,Q7Z5P4-1
A0A0C4DFN3,Q5JX71
Q5T686,Q96GN5-1
P32320,P32320
O75841,Q6ZNR0-2
Q16348-1,Q3LI76
Q86Z20-1,Q9H707
O96006,Q96HA8-1
Q96EG3,Q9Y5A6
A6NEM1-1,Q7Z4V0-1
P10073,Q3MJ62
Q9NUH8-1,Q9Y6K0
P15884-3,Q15973-3
Q92622-1,Q9H0I2-1
P78424-1,Q86WV8
O14817,Q9H8M9
Q13563-1,Q3LI66
P14136-1,Q13625-2
P60331,Q9BYR5
P55040,Q8N1B4-1
A0A0A0MT20,Q86VP1-1
B8A4K4,Q53HV7-2
Q8NEC5,Q9UKT9-1
O95393,Q9H2K0
Q86UC2-1,Q96C74
Q9H8W4,Q9ULG1
Q5JR59-3,Q96NC0
F6RP06,Q86UP2-3
A0A087WUI6,Q8IYE1
Q68CQ4,Q96T51-2
Q8TB40-1,Q9BUP3-1
O43559,P49639
Q9BYV9,Q9HC52
P14373-1,Q9H0W8-1
Q2HXU8-2,Q96IW7
P49759-1,Q16629-1
P10599-1,Q9NZD8-1
O14964-1,Q96M29
O43711,Q9NP55-1
P28482-1,Q15349-1
Q96DC9-1,Q9UHC7-1
O43711,Q96PV0-1
A0JP26,Q9BYQ4
Q15742-1,Q9BVG8-5
P52747-1,Q96KM6
P0CI25,Q96HA1-2
Q53EP0-3,Q9GZV7
Q99942,Q9BWQ6
Q8N6F1-2,Q9UHP7-2
P37268-1,Q9Y320-1
P17152,Q9NTQ9
P48165,P78329-1
P23141-3,Q5T7V8-2
Q2TAC2-2,Q3KNS1
Q8N5M9,Q8TDT2
Q13137-1,Q96FJ0-1
Q92608-1,Q99750
P32242,Q330K2-3
P46934-3,P60520
O95678,Q6A162
Q5T752,Q9BYQ4
O43482,Q8N6Y0-1
Q92993-1,Q9NRD5-1
Q96CS7-1,Q9NQ87
O15552,Q9BRI3-1
P05187,Q9BYE3
Q96CN4-1,Q9Y580
A0A087WU50,P60371
Q8N5M9,Q9NSU2-1
A8MUN0,Q8IUG1
P13631-1,P28702-1
O14503,Q13895
P23297,Q8WXG8
Q5SYC1-1,Q99447-1
Q08AM6-1,Q3LI72
P60410,Q9BR84-1
Q9NRZ5-1,Q9Y282-1
O95363,P60409
Q3LI76,Q9HBE1-4
Q969E2-1,Q99675
A0A0C4DG49,Q96PS8-1
Q8TAU3-1,Q96EL1
Q86W74-2,Q8TDT2
P78362-1,P86478
Q6PL24,Q96DZ9-2
A0A1B0GTW0,O15552
Q03989-5,Q3MIV0
O00560-1,P02533
P60410,Q86WX3
Q8NBR0,Q9P2G9-2
P20719,P40425
Q3ZAQ7-1,Q9Y4D2
P67870,Q7Z6R9
Q7Z3Y8,Q9BXY8-1
Q04864-2,Q8N9N5-2
O75396,Q8TBP5
P27449,Q86T13
Q96C55,Q99750
Q9BW85,Q9NYA3
P05187,Q5TA76
O95436-2,Q9UKR5
P84103-1,Q15287-1
P48509,Q3SXY8-1
Q5JR59-3,Q9BU76-1
Q6ZPD8,Q9HB07
Q5T749,Q96B97-1
P05090,Q6IBW4-4
Q13573,Q96ER3
P19474-1,P19474-1
O60844,Q9UMX0-1
A0A0C4DFM0,Q5SYC1-1
O14777,Q8TD31-1
A5D8V6,Q8TEC5-1
O15344-1,Q9HAQ2-1
Q6L8G8,Q8WUK0-1
P26371,Q2TAL6
Q12837-1,Q3LHN2
P53667-1,Q8WYQ4-2
O60262,Q9H8Y8-1
P53816,Q9UMX0-1
P86480,Q9NV39
Q8IYE1,Q9UBB9-1
O43169,Q5TF39
Q5T619,Q7Z4V0-1
Q01850,Q8TD31-1
O60447-1,Q8WVP5
Q9UJV3-2,Q9Y2V2
A0A0C4DGF1,Q3LI76
Q3SY84,Q8N6Y0-1
A7MD48,Q9BU76-1
Q6ZP29-3,Q8TDT2
A0A0C4DGT9,Q8IUD6-1
O95295,Q8N9N5-2
P42773,Q9BYU1
Q8TAT6-1,Q92890-2
A8MXD5,O00560-1
Q14192-1,Q53HC0-1
O43169,Q13520
O00468-6,Q9Y5V3-1
Q70EL1-9,Q8IYI6
O94842-1,Q2TAL8
Q6P5S7-1,Q9UNK0
O00560-1,Q17RB0
Q8IYA8-1,Q9NPG2
Q8NFT6-2,Q96ES7
Q2TBE0-1,Q68D86-1
O15173-1,Q9H2L4
P60412,Q92625-1
Q5JXX7,Q9NRZ5-1
P61019-1,Q8N878-1
Q3B820-1,Q9ULU8-2
P52739-2,Q8NDC4-1
P86478,Q01974
O14964-1,P36406-1
Q495M9,Q9NX04-1
E9PSE9,Q13643
O75934,Q7Z3Y8
P16144-2,P22735-1
Q99732-1,Q9H0X6
Q96DZ7-1,Q9BQA9-1
Q12933-1,Q96NC0
Q9H8Y8-1,Q9NTX5-2
Q7Z7F0-3,Q9NWQ9
Q494U1-3,Q9NZC7-5
Q8TBB1-1,Q9NSC5-1
P59990,Q9UBV8
P0CG21,Q9NQL9
Q3LI76,Q9UBV8
Q3KNW5,Q9HD20-2
P40692-1,Q9BX70-1
Q96LM5,Q99471-1
A0A0C4DGN4,Q96EQ0
Q15323,Q96MM6
P11686,Q9Y336-1
Q8IYS2-1,Q9H2L4
A0A087WVE9,O75716
Q9UBU9-1,Q9UK41-2
B8A4K4,P07510-2
Q13064,Q3LI59
P24593,Q9GZW8-1
P26678,Q9NQQ7-1
P29373,P30281-1
P40222,Q99459
A0A0D9SFF3,Q8NAX2
O43805,Q16543
Q13113,Q96IK0
O00204-1,Q96Q35-2
P49638,Q8TAC2-1
Q04941-1,Q9NR31-1
O75604-1,Q59EK9-3
Q6ZVM7-2,Q9H0E2-1
O60725,Q13520
Q12933-1,Q8N9N5-2
P57052-1,Q96IQ9-1
P55081,Q9Y2V7-1
P29590-13,P29590-13
G5E9X6,Q9UMX0-1
Q7RTS5,Q96KR6
B3EWG3,P31025
Q8TD31-1,Q9P2K3-2
Q64LD2-2,Q9BYD5
Q96NL3-1,Q9GZM8-1
P62993-1,Q06418
P78386,Q2WGJ6
Q8N5K1,Q9Y2E5-1
G5E943,Q3KNW5
Q96KE9-2,Q9Y5B8-1
Q7Z5P4-1,Q9Y5U4
Q93062-3,Q9P0T4
A0A0C4DG42,Q9BYJ9-1
O00560-1,Q9NS64
Q9BT92,Q9NRA8-1
O14880,Q9NRZ5-1
Q8N8B7-1,Q8TAP6-1
P37198,Q7Z3B4-1
Q8HWS3,Q9NQL9
Q08426-1,Q9BZL4-5
H7C4R2,Q9UL45-1
A1KXE4-1,P17482
Q96BY2,Q9H0C1
Q8IVS8-1,Q99932-2
O60941-5,O94972-1
Q3LI72,Q9H0I2-1
Q9UL46,Q9UL46
P11912-1,Q8WVX3-1
Q08117-2,Q96LM6
O43482,P78385
Q2T9K0-2,Q9GZR5
Q07627,Q8N370-1
Q15041-1,Q9NQQ7-1
Q8IX15-1,Q9GZV1-1
P51668,Q9HAC8
Q8N9N5-2,Q9Y5X3-2
Q04864-2,Q07002-2
Q0VAQ4,Q9NUH8-1
P18615-1,Q8WX92
P26367-1,Q8NEY4-2
P55273,Q00534
P51668,Q99496-1
Q8IUG1,Q969U6-1
O60684,Q16594
P26371,P59990
P60411-1,Q9P2F9
O15393-1,O95393
Q969R5-1,Q9NTX9
P62952,Q6N075-1
I3L0H3,Q5W5X9-3
P85298-4,Q8WWM9
P0C7T5,Q92567-2
Q5JST6-1,Q9NRD5-1
Q9BYR5,Q9NRQ2-1
Q6ZP80-1,Q9BZL3
Q96C00,Q9UBU8-2
Q8IYX7,Q96RU7
O14925,Q96MV1
Q02930-4,Q9H3L0
P12814-1,Q8IY33-1
O15499,Q12797-6
Q9HAQ2-1,Q9Y250-1
O15160-1,Q9Y2P0
Q3LHN2,Q8WW24
P86481,Q15038-1
Q8TAU3-1,Q96GM5-1
Q5T5A8,Q9BQ66
P30273,Q5JXX7
O95295,Q7Z3Y9
O14964-1,Q8WXI4-2
P54725-1,Q13114-1
G8JLG2,Q8TD31-1
P86481,P86481
P46379-2,Q9UHD9
A2RU14,Q5T700-1
Q9UBY5,Q9Y282-1
Q6ZUT1-3,Q8N9Q2
P18075,Q86Z20-1
O15160-1,Q8N5R6-4
H0YKB7,O95967
Q96B21,Q9BQE5
Q15276-1,Q9NZL9-1
O15552,Q0D2K0-1
P62487,Q9UL33-1
Q92619-1,Q96AP4-1
Q3SY46,Q9UH92-3
P62487,Q9UHC6-1
P60331,Q96I27-2
Q86UD0,Q99750
P26196,Q12933-1
Q96DZ9-2,Q9HCJ2
O15552,Q5BJF2
P34932-1,P78424-1
O43790,O60336-1
Q3SY00-1,Q96ED9-2
P61024,Q9UHV2
P51114-2,Q96NC0
Q8IYX0,Q99750
O00161-1,O75558
O95628-2,Q9UBH0
O75791-1,Q9UQC2-1
Q6NZI2-1,Q92993-1
P45984-1,Q9NRD5-1
A8K0Z3,Q86X02
P26371,Q5TCM9
Q15276-1,Q9NRE2-1
P32856-2,P35227
O95678,P17661
A0A0C4DFQ7,Q9GZT8-1
Q3LI66,Q6NSM0
P43686-1,P62195-1
Q53EZ4-1,Q9Y3C0
P17612-1,P31323
A2RU14,Q86VR2-1
Q53HV7-2,Q53HV7-2
O95231,P60410
Q9BVM2,Q9Y230-1
Q96EP9,Q96G79-1
P55087-1,Q9UM19
Q96NZ9-1,Q9Y605
P23763-3,Q96IK0
Q13113,Q8IXB3
Q9UHA4-1,Q9Y2Q5-1
P62258-1,Q7L804-1
O43639,Q5HYW2
O00746-1,P0DI82
P78362-1,Q15696
P61371,Q8NB15-2
O15529,Q9NVC3-1
M0QXR4,Q96M29
O14964-1,Q6J272-1
P55273,P61236-2
C9J9W2,Q63HR2-5
P36406-1,Q9NP98
Q63HK5,Q9HAT0-1
P26715-1,Q8N112
Q9BWG6-1,Q9H707
Q6A162,Q6ZN57
P50222,Q9NUB1-1
Q03252,Q96KQ4
Q16623-1,Q8IY26
Q13829-1,Q9Y6W3
P80098,Q9UHD9
Q5JXX7,Q9BZL3
Q12891,Q3LI66
O95992,P60329
P60201-2,Q9BQA9-1
P21549,Q2TBC4-1
P07204,P15941-11
A0A0C4DG49,Q7Z3S9-1
G8JLG2,Q96EQ0
Q9BWG4-1,Q9NZD8-1
Q5SYC1-1,Q7Z589-5
P10745,Q5T749
P07357,P30825
O15160-1,Q9NZV7
B8A4K4,Q5T749
A0PK00,Q99963-1
P20337,P47224
Q96LK0,Q9UBK7-2
P24593,Q8IYS2-1
P83881,Q96BJ3-1
Q5W5X9-3,Q9NZV7
A0A1B0GTW0,Q8TAZ6-1
P86478,Q9NV39
P86480,Q96HA8-1
P26371,Q6L8G9
P60410,Q99895
O14964-1,O95751
O76011,Q8WWY3-1
P52815,Q2M3D2
Q6ZNH5,Q8IUG1
O43482,P09067
P17568,Q8TBZ8
Q13596-1,Q9UNH7-2
B8A4K4,Q9HCB6
Q8WW24,Q9Y4X0-3
P26371,X6R4H8
Q8N720-1,Q9NYP9
Q5TCM9,Q6L8G9
Q96IW7,Q9H169-2
Q86XT4,Q9HAC8
Q63ZY3-1,Q96RU7
A6ZKI3,Q68D86-1
P60411-1,Q5T7P3
B8A4K4,Q96SQ5-1
Q8TBP5,Q8WW34-2
Q3SXY8-1,Q96PS8-1
Q17RL8,Q6XD76
Q13115-1,Q9H8Y8-1
Q5T753,Q5T754
A6H8Z2-1,Q9NRY7-2
Q3ZCW2,Q96D03
Q9P2K6,Q9UHV2
Q9GZR5,Q9UKR5
P35613-2,Q7RTY0
O75558,Q9BRV8-1
Q96N21-1,Q9NP55-1
O43639,Q13177
P30825,Q15436-1
Q96LL9,Q96PQ1-1
B2RXH8,O60812
B0QYN7,Q15915
P43897-1,Q07627
O15173-1,Q9BWQ6
Q9BW62,Q9H079
Q9NWS9-2,Q9UNY5
Q9UQM7-1,Q9Y3B7-1
Q92570-1,Q9BYQ0
O75604-1,P12814-1
O95484,P24593
Q14558-2,Q14558-2
Q8WUD6-1,Q96MV1
Q96EQ0,Q9BVT8
F8W8C2,Q96MV1
P49639,Q9Y4X0-3
Q8NA61-2,Q96H86-1
Q8WVK7-1,Q9NWB7
Q07627,Q6L8G9
P60371,Q5T754
Q5J8X5-1,Q92838-1
Q92997-1,Q96PV6-2
Q8NEC5,Q9UPG8
P54253-1,Q13444-2
O15079-1,Q9UI12-1
Q9H257-2,Q9UII6-1
Q16348-1,Q3LI67
B2RUZ4,Q96B21
Q69YG0,Q8NBQ5
P55040,Q9UJV3-2
P60410,Q96NX5-1
P60410,Q5TA78
O75791-1,Q9P2F9
Q8TAC2-1,Q96DZ9-2
Q13177,Q9NYB9-2
Q8TBF8,Q9P2K3-2
P49639,Q5T7P3
Q6WN34-2,Q92569-1
Q8TDC0-1,Q96DV4-1
Q96LK0,Q9NYZ1
Q9NRD5-1,Q9UII2-1
Q04941-1,Q92482-1
O75558,Q8TAU3-1
G5E962,Q96FE7-1
P38484,Q9BXN2-7
P59910-1,Q9NRD5-1
Q96HA8-1,Q9H668
Q0VD86-1,Q99471-1
O15062,Q9NRN9
P63261,Q9Y281-1
O75716,Q96D03
O43561-2,Q96HE8-2
P54725-1,Q9UHP3-2
Q86UW9-1,Q8NFV4-4
Q0VD86-1,Q2TAC2-2
Q9NP55-1,Q9UHD9
Q13520,Q69YG0
Q96BA8-1,Q96HH6-1
Q8TDT2,Q969L2
P38919,P98169
P54646,Q7L273
Q08117-2,Q96PV6-2
Q12805-1,Q13064
Q6IBW4-4,Q9P0S9
O75920-1,Q9H6H4-1
A1L4K1-1,O95295
M0QXR4,Q12815-1
P25791-1,Q9Y250-1
O75679-2,P47813
Q8IUC1,Q93062-3
Q3LI64,Q6UXX5
P30049,P56381
Q5JR59-3,Q86UD4
O00139-5,Q8TAP4-1
Q5JXX7,Q5QGT7
Q9H4P4-1,Q9NX04-1
P10619-1,Q9HB07
Q03989-5,Q9H2F3-1
Q9BTA9-1,Q9P0W2-1
P49639,Q5T749
O14964-1,Q5HY92
P23508-1,Q9UGY1
Q9BRK4,Q9HC52
P17482,Q5JR59-3
Q9BUY5,Q9H257-2
Q96GG9,Q9HCM9-2
P42568-1,Q5SQQ9-2
O75420,Q9BVG8-5
Q8IYE1,Q8N1B4-1
Q12933-1,Q7Z5V6-2
P60409,Q6PEX3
Q9H3D4-1,Q9HAT8
Q8N5M1,Q8TF47-1
P60410,Q02930-4
P49638,P55327-2
P13500,P36021
Q13033-2,Q8N8B7-1
Q6ZNA4-2,Q7Z3S9-1
P79522-1,P98179
Q13875-3,Q8WV44-1
Q6ZVE7,Q9NWH2
Q08AM6-1,Q12888-1
Q9H6Z4-3,Q9Y2M5-1
O75031-1,P30531
Q96MY7-2,Q9UPG8
Q8N2H4-1,Q96DZ7-1
P86481,Q7Z6J0-1
Q02750-1,Q8N9N5-2
O75506,Q8WUW1-1
Q8N5R6-4,Q9BXS5-1
O95183,P61266-1
Q8N2M4,Q9NPL8
P56524-2,Q8WWB3-1
Q8WW01-1,Q9UKT9-1
C9JDX1,Q4KMG9-1
Q96E11-1,Q9Y4P8-4
P78358-1,Q08043
Q96SI9-1,Q9UGU5
Q7Z699,Q86YD7
A0A087WXA6,Q9H093
Q86WT6-2,Q9BQ89
P05067-8,P15941-11
O43711,Q8IWL8
O14964-1,Q7Z3Y9
Q8N0Z6,Q9NYA3
P55061-1,Q96RJ6
Q05516-1,Q6A162
O60749-1,Q9UNH7-2
P61024,Q8NA61-2
Q7L5A3-1,Q8TDC0-1
Q14192-1,Q9UKD1
Q8NI38-1,Q96PN8
B8A4K4,O60336-1
P48378-1,Q8HWS3
Q7Z5P4-1,Q8TDQ4
Q96ED9-2,Q96IZ5-1
O96014,Q99750
P17568,Q9UKJ5
P17021-1,Q8NHQ1-1
Q6NT76-1,Q8N7W2-2
P86478,Q8IZU1
B3EWG3,Q13596-1
O76011,Q12891
P50221-1,Q8WV44-1
Q9BYU1,Q9Y3S2
Q7Z4V0-1,Q96A72
Q53TN4-1,Q8N6R1
O76003,Q9BYQ6
F6RP06,P78383-2
B0QYN7,P63165-1
P0DPK4,Q96EG3
Q5T409,Q8N8B7-1
O95363,Q8N9N5-2
Q16623-1,Q8N988-2
Q9C005,Q9UBL3-3
A0A087WU50,P26371
Q16543,Q9H257-2
Q12951-2,Q9Y5V3-1
Q96MY7-2,Q99687-3
P0DPK4,Q15973-3
P68431,Q8WXX5
Q969W0,Q9BSE4
O43395-1,Q15276-1
P12004,P12004
Q15836,Q8N661
P67775-1,Q5T6F2-1
Q5MJ10,Q9Y2J2-2
P11686,P15941-11
P57075-2,Q9H3D4-1
Q8TED1,Q9Y2E5-1
Q2TBC4-1,Q9HC98-1
P25786-1,Q9BVV2
Q12815-1,Q7Z3S9-1
Q9BYR8,Q9NRQ2-1
O43765,Q9Y624-1
A0A0C4DGE8,O95391
Q15415-1,Q9H9D4
P51687,Q86WV8
P26371,Q5T7P2
I3L0A0,Q3KNW5
P61077-1,Q9Y4L5
Q96BA8-1,Q9BTX3-1
P23141-3,Q13113
A0A087X2F1,A6NEM1-1
Q96FW1-1,Q96LR5
Q13520,Q8IWU4-2
H0YKB7,Q63ZY3-1
P24593,Q86WK6
A0A0A0MR80,Q8NEH6
P09012,Q5VZF2-2
P60410,Q5TCM9
Q13191-1,Q8TF42
P19012-1,Q6NYC8-1
P61019-1,Q96HZ4-1
P84085,Q8N9I9-1
Q3LI64,Q96HR8-1
P60411-1,Q96H86-1
O95393,Q8N5K1
P17023-1,Q8N5M1
P53680-1,Q6PD74-1
A0A0C4DFQ0,Q15973-3
Q6NX45,Q86UW9-1
O43741-1,Q9H079
P25963,Q96HA1-2
P34972,Q9Y548-1
P32242,Q9BZR6
P26371,Q15973-3
Q12837-1,Q3LI70
H0YKB7,Q5TD97
Q9NR31-1,Q9Y6X1
P17027-1,P50222
P15941-11,Q9NRQ5
Q13554-3,Q6P1R4
Q96C32,Q9UHD9
Q5T754,Q9BYQ0
Q13838-1,Q9P127-1
Q504U0,Q9BQD3
P48165,Q9NWF4-1
O76011,Q9Y272-1
O60664-1,Q9NQG6-1
Q8N5M9,Q9NWH2
Q8TBE0-1,Q9BYV9
Q9NWQ9,Q9UNH5-3
P55061-1,Q9BVT8
P60411-1,Q9BRH9
O76011,Q14088
Q96AG4,Q9H2L4
O95848,Q8TBB1-1
Q7Z3S9-1,Q9BYR5
P20839-3,Q96D03
Q2TAL6,Q5T7P2
O00635,P25789-1
Q9H4M9,Q9NZN3-1
P52954,Q8IZU0-1
Q5H9K5,Q9H596
Q9H596,Q9UHD9
Q8N9W4,Q9HC98-1
O43711,Q8N0W3-1
Q96JB3-1,Q96KQ7-1
Q3LI64,Q9BYR8
P60410,Q9NP91-1
Q15323,Q9BQ89
O76011,Q15937
Q3LI66,Q9BVN2-2
Q15560-1,Q8IX15-1
Q92843-2,Q96LC9-1
P27449,Q8IX19
P21964-1,Q5SR56-1
Q8IYX1-1,Q9NZ72-1
O00463-1,Q52MB2
Q96D03,Q9Y4Y9-1
P30273,Q96F15-1
P21741-1,Q8N0V3-1
A0A0C4DGE8,Q3LI70
Q86YD7,Q96B67
Q3KNW5,Q9H2C2
O60504-1,P52597
C9JDX1,Q3SXY8-1
E9PGW9,Q9Y3C0
P14324-1,Q9BRI3-1
O60930,Q12797-6
Q86VP1-1,Q969R5-1
Q9Y2X8,Q9Y4L5
P22735-1,Q9BR01-1
P57052-1,Q9NWQ4-1
Q5JST6-1,Q99633-1
Q86VP1-1,Q92993-1
Q68J44,Q9HAS0
A0A0C4DFT8,Q8NHY3-1
F8VS22,Q2M2E3
Q9H257-2,Q9UKT9-1
A0A087WVP0,P78424-1
Q5BJF2,Q9GZY8-5
Q5T5B0,Q9UBU9-1
O75031-1,Q15772-4
Q8TBB1-1,Q96PC2
O43439-4,Q9GZV8
Q14119,Q92622-1
Q3SXR2,Q92625-1
Q5T011-5,Q8N720-1
Q9NUH8-1,Q9UI14
Q96GS4,Q9BQD3
O76003,Q9Y3E2
Q9NNW5,Q9Y3R0-3
O75971-2,Q9NXL2-1
Q6PIV2-1,Q96LK0
O00501,Q9BZL3
O43759-2,Q9NZD8-1
Q8TB40-1,Q9NWT8
Q7L775,Q8NEU8-1
P86478,Q6ZRY4-1
Q86UW9-1,Q9H6L4-1
A0A0C4DH14,P60410
O14964-1,P14373-1
Q13064,Q14D33
O60256-1,P60891-1
Q8N715,Q9Y2J4-1
A6NK89,Q13625-2
Q8N6R1,Q8TAF8
P21145-1,Q4KMG9-1
O95931,Q9UGI0
O43169,Q13323
P40692-1,Q9ULR0-3
P19397,Q5JX71
P12314-1,Q92520
Q5J8X5-1,Q9UBD6
Q8TF50,Q96N58
P10619-1,Q9NR31-1
Q8TDQ0-1,Q96IW7
P47897-1,Q8N5R6-4
P31947-1,P55771
Q7Z6I5,Q96AQ7-1
P05187,Q12837-1
O43189-1,Q8NC74
P13647,Q6A162
P78386,Q9GZV7
Q9BRQ3-1,Q9H5V7
Q02223-1,Q9Y5Y5-1
Q96D09,Q9BQ70
Q99471-1,Q9BSW7
Q01974,Q03060-25
Q5T700-1,Q9H1C4
Q99633-1,X6R8K8
P17098,Q96EZ8-1
P60410,Q6L8H2
Q53EZ4-1,Q92734-1
O43639,Q8N5Z5-1
P15941-11,Q9UKR5
O14684,Q8TDQ4
P49639,Q6UY14-1
P25024,Q969F0
